rank,user,pagerank,betweenness,norm_indegree,in_degree,out_degree,composite,core_number,mean_sentiment,n_posts
464,ido-deci,0.0008693591236132552,0.0,0.125,2,0,0.0378477436494453,2,0.06745000000000001,6
466,khteh,0.0008624503114089989,0.0,0.125,2,0,0.037844980124563596,2,0.285425,4
469,jeffhataws,0.0008609627848564657,0.0,0.125,2,0,0.037844385113942586,2,0.035255555555555554,9
471,MengLeebin,0.0008599096995753504,0.0,0.125,2,0,0.03784396387983014,2,0.5752,3
472,ChiaraBoretti,0.0008583991650963423,0.0,0.125,2,0,0.03784335966603854,2,0.51215,4
473,FredHaa,0.0008556641386075881,0.0,0.125,2,0,0.03784226565544303,2,0.15214999999999998,6
475,TomLucidor,0.0008551076186892642,0.0,0.125,2,0,0.0378420430474757,2,-0.03423333333333333,3
479,adrienB134,0.0008530199403068183,0.0,0.125,2,0,0.037841207976122726,2,0.6004999999999999,3
483,stas00,0.0008089797706327099,5.767257308231252e-05,0.125,2,2,0.037840893680177776,4,0.3381615384615385,13
484,akashpalla,0.0008516825819643226,0.0,0.125,2,0,0.03784067303278573,2,0.09723333333333335,3
485,AbdelrahmanHagrass,0.0008511109172143907,0.0,0.125,2,0,0.03784044436688575,2,-0.0636,3
486,Oxi84,0.0008228013182120296,3.702207110767805e-05,0.125,2,2,0.037840227148617116,3,0.04019999999999998,7
487,adrienchaton,0.0008503413039524654,0.0,0.125,2,0,0.03784013652158098,2,0.1396,3
488,radia78,0.0008496011477877394,0.0,0.125,2,0,0.03783984045911509,2,0.8153666666666667,3
489,SmerkyG,0.0008491837584461171,0.0,0.125,2,0,0.03783967350337845,2,-0.024499999999999994,6
490,yukiharada1228,0.0008485529931900995,0.0,0.125,2,0,0.03783942119727604,2,0.5963499999999999,4
497,artem-spector,0.0008458869638966716,0.0,0.125,2,0,0.037838354785558664,2,-0.022580000000000024,5
500,giulio98,0.0008410522588587711,0.0,0.125,2,0,0.037836420903543506,2,0.44993333333333335,6
506,chtruong814,0.0008378414941550161,0.0,0.125,2,1,0.03783513659766201,3,-0.1147857142857143,7
507,tekumara,0.0008377855699851248,0.0,0.125,2,0,0.03783511422799405,2,0.184475,4
