rank,user,pagerank,betweenness,norm_indegree,in_degree,out_degree,composite,core_number
650,eustlb,0.0008794389124716914,2.4557353699565332e-05,0.0625,1,20,0.019109142771098545,3
651,sbucaille,0.0008002686026062184,0.00011497306504796498,0.0625,1,2,0.019104599360556876,2
652,zhanlun150729,0.0008771997530744681,0.0,0.0625,1,0,0.019100879901229786,1
653,Marco-Pi,0.000862539375767333,0.0,0.0625,1,0,0.01909501575030693,1
654,toby-clark4,0.0008556354112001466,0.0,0.0625,1,1,0.019092254164480058,2
655,prabhuteja12,0.0008556354112001466,0.0,0.0625,1,0,0.019092254164480058,1
656,Qubitium,0.0008123635650028826,5.692841084899237e-05,0.0625,1,4,0.01909202394925585,3
657,qrdlgit,0.000803652396976391,5.804465419897261e-05,0.0625,1,1,0.01908887435505025,2
658,jwm1969,0.0008469398034248484,0.0,0.0625,1,0,0.019088775921369937,1
659,LfWhat,0.0008002686026062184,5.804465419897261e-05,0.0625,1,1,0.01908752083730218,2
660,DGTell,0.0008002686026062184,5.748653252398249e-05,0.0625,1,1,0.019087353400799683,2
661,Zephyr271828,0.0008005301493251134,5.692841084899237e-05,0.0625,1,1,0.019087290582984744,2
662,casinca,0.0008002686026062184,5.692841084899237e-05,0.0625,1,2,0.019087185964297183,2
663,spsagar13,0.0008400066601615217,0.0,0.0625,1,0,0.019086002664064607,1
664,dtiourine,0.0008002686026062184,4.6882220699170185e-05,0.0625,1,1,0.01908417210725224,2
665,davanstrien,0.0008352045834754427,0.0,0.0625,1,0,0.019084081833390176,1
666,tdoublep,0.0008347048447248603,0.0,0.0625,1,0,0.019083881937889943,1
667,Kallinteris-Andreas,0.0008320601253607644,0.0,0.0625,1,0,0.019082824050144304,1
668,fanqiNO1,0.0008101147745124612,2.7906083749506062e-05,0.0625,1,1,0.019082417734929837,2
669,Aravind-11,0.0008087367691167226,2.9487428495311405e-05,0.0625,1,8,0.01908234093619528,4
670,chromatic-descension,0.000830519200959075,0.0,0.0625,1,0,0.019082207680383628,1
671,bablf,0.000830519200959075,0.0,0.0625,1,0,0.019082207680383628,1
672,allenphilipj,0.0008284747512011837,0.0,0.0625,1,0,0.019081389900480472,1
673,yuan-thomas,0.0008279159347145011,0.0,0.0625,1,0,0.0190811663738858,1
674,kindernerd,0.000825288320075023,0.0,0.0625,1,0,0.019080115328030008,1
675,PavloFesenko,0.0008219804876768729,2.232486699960485e-06,0.0625,1,2,0.019079461941080737,2
676,Samoed,0.0008226389969505843,0.0,0.0625,1,0,0.01907905559878023,1
677,MohamedAliRashad,0.0008226389969505843,0.0,0.0625,1,0,0.01907905559878023,1
678,wcrzlh,0.0008226389969505843,0.0,0.0625,1,0,0.01907905559878023,1
679,yueyinqiu,0.0008002686026062184,2.9022327099486305e-05,0.0625,1,1,0.019078814139172333,2
680,SinaDBMS,0.0008215780972314944,0.0,0.0625,1,0,0.0190786312388926,1
681,LoicGrobol,0.000821074733029374,0.0,0.0625,1,0,0.01907842989321175,1
682,liwii,0.000821074733029374,0.0,0.0625,1,0,0.01907842989321175,1
683,dgouju,0.000821074733029374,0.0,0.0625,1,0,0.01907842989321175,1
684,edmondja,0.0008174739445557105,1.1162433499802425e-06,0.0625,1,1,0.019077324450827278,2
685,Emasoft,0.0008162507235751754,0.0,0.0625,1,0,0.01907650028943007,1
686,rvorias,0.0008162507235751754,0.0,0.0625,1,0,0.01907650028943007,1
687,dhdaines,0.0008135006771553319,0.0,0.0625,1,0,0.01907540027086213,1
688,arunkumarchithanar,0.0008117079900755416,0.0,0.0625,1,0,0.019074683196030215,1
689,SuperHotDogCat,0.0008114285818322003,0.0,0.0625,1,0,0.01907457143273288,1
690,jessiewiswjc,0.0008110360258111931,0.0,0.0625,1,0,0.019074414410324477,1
691,harveyz0,0.0008109233499188564,0.0,0.0625,1,0,0.01907436933996754,1
692,zaddy6,0.0008109233499188564,0.0,0.0625,1,1,0.01907436933996754,2
693,qsuzer,0.0008109233499188564,0.0,0.0625,1,0,0.01907436933996754,1
694,mchaudrycupa,0.0008109233499188564,0.0,0.0625,1,0,0.01907436933996754,1
695,sumanttyagi,0.0008109233499188564,0.0,0.0625,1,0,0.01907436933996754,1
696,ansh-info,0.0008109233499188564,0.0,0.0625,1,0,0.01907436933996754,1
697,intexcor,0.0008109233499188564,0.0,0.0625,1,1,0.01907436933996754,2
698,zenosai,0.0008101147745124612,0.0,0.0625,1,0,0.019074045909804983,1
699,stephankoe,0.0008101147745124612,0.0,0.0625,1,0,0.019074045909804983,1
700,hutaiHang,0.0008101147745124612,0.0,0.0625,1,0,0.019074045909804983,1
701,mxjmtxrm,0.0008101147745124612,0.0,0.0625,1,0,0.019074045909804983,1
702,kreil,0.0008101147745124612,0.0,0.0625,1,0,0.019074045909804983,1
703,KameniAlexNea,0.0008101147745124612,0.0,0.0625,1,0,0.019074045909804983,1
704,KrisTHL181,0.0008101147745124612,0.0,0.0625,1,0,0.019074045909804983,1
705,yevvonlim,0.0008101147745124612,0.0,0.0625,1,0,0.019074045909804983,1
706,yanho824,0.0008101147745124612,0.0,0.0625,1,0,0.019074045909804983,1
707,Wauplin,0.0008049311028638058,6.139338424891333e-06,0.0625,1,11,0.019073814242672987,4
708,tanreinama,0.0008002686026062184,1.1906595733122588e-05,0.0625,1,1,0.019073679419762422,2
709,nzw0301,0.0008087367691167226,0.0,0.0625,1,0,0.019073494707646688,1
710,michaelroyzen,0.0008055959762625374,3.795227389932824e-06,0.0625,1,1,0.019073376958721994,2
711,tohz,0.0008061190697003275,0.0,0.0625,1,0,0.01907244762788013,1
712,Sefurus,0.0008049311028638058,1.1162433499802425e-06,0.0625,1,1,0.019072307314150515,2
713,jrp2014,0.0008002686026062184,7.255581774871576e-06,0.0625,1,1,0.019072284115574947,2
714,AhmadM-DL,0.0008055959762625374,0.0,0.0625,1,0,0.019072238390505016,1
715,desiorac,0.0008055959762625374,0.0,0.0625,1,2,0.019072238390505016,3
716,Vixel2006,0.0008055959762625374,0.0,0.0625,1,1,0.019072238390505016,2
717,smarter,0.0008055959762625374,0.0,0.0625,1,0,0.019072238390505016,1
718,christian-rauch,0.0008055959762625374,0.0,0.0625,1,0,0.019072238390505016,1
719,HiokKuek,0.0008055959762625374,0.0,0.0625,1,0,0.019072238390505016,1
720,yinzhangyue,0.0008055959762625374,0.0,0.0625,1,0,0.019072238390505016,1
721,ziorufus,0.0008055959762625374,0.0,0.0625,1,0,0.019072238390505016,1
722,pritmish,0.0008055959762625374,0.0,0.0625,1,0,0.019072238390505016,1
723,xjackzenvey,0.0008055959762625374,0.0,0.0625,1,0,0.019072238390505016,1
724,konstantinos-p,0.0008055959762625374,0.0,0.0625,1,0,0.019072238390505016,1
725,McClain-Thiel,0.0008055959762625374,0.0,0.0625,1,0,0.019072238390505016,1
726,akshatvishu,0.0008055959762625374,0.0,0.0625,1,0,0.019072238390505016,1
727,d-kleine,0.0008055959762625374,0.0,0.0625,1,1,0.019072238390505016,2
728,lucian-student,0.0008055959762625374,0.0,0.0625,1,0,0.019072238390505016,1
729,lochanharishwar,0.0008055959762625374,0.0,0.0625,1,0,0.019072238390505016,1
730,Chenhao-Guan,0.0008005301493251134,5.953297866561293e-06,0.0625,1,1,0.019071998049090013,2
731,daskol,0.0008016011448925037,3.571978719936776e-06,0.0625,1,3,0.019071712051572983,3
732,kabayan,0.000803652396976391,0.0,0.0625,1,0,0.019071460958790556,1
733,kuantuna,0.000803652396976391,0.0,0.0625,1,1,0.019071460958790556,2
734,khalil-Hennara,0.000803652396976391,0.0,0.0625,1,0,0.019071460958790556,1
735,guangshuoqin,0.0008016011448925037,0.0,0.0625,1,0,0.019070640457957002,1
736,johnking0099,0.0008016011448925037,0.0,0.0625,1,0,0.019070640457957002,1
737,deepNoah,0.0008005301493251134,0.0,0.0625,1,0,0.019070212059730043,1
738,AeroDEmi,0.0008005301493251134,0.0,0.0625,1,0,0.019070212059730043,1
739,Pittmann-XIE,0.0008002686026062184,0.0,0.0625,1,0,0.019070107441042487,1
740,joeldushouyu,0.0008002686026062184,0.0,0.0625,1,0,0.019070107441042487,1
741,cehongwang,0.0008002686026062184,0.0,0.0625,1,0,0.019070107441042487,1
742,eliotjones1,0.0008002686026062184,0.0,0.0625,1,0,0.019070107441042487,1
743,ZhanliangAaronWang,0.0008002686026062184,0.0,0.0625,1,0,0.019070107441042487,1
744,habaohaba,0.0008002686026062184,0.0,0.0625,1,0,0.019070107441042487,1
745,hookylee,0.0008002686026062184,0.0,0.0625,1,0,0.019070107441042487,1
746,hunklinger,0.0008002686026062184,0.0,0.0625,1,1,0.019070107441042487,2
747,kkew3,0.0008002686026062184,0.0,0.0625,1,0,0.019070107441042487,1
748,xiaoky1,0.0008002686026062184,0.0,0.0625,1,0,0.019070107441042487,1
749,rxng8,0.0008002686026062184,0.0,0.0625,1,0,0.019070107441042487,1
750,situqingyun,0.0008002686026062184,0.0,0.0625,1,0,0.019070107441042487,1
751,pstjohn,0.0008002686026062184,0.0,0.0625,1,1,0.019070107441042487,2
752,marchcat69,0.0008002686026062184,0.0,0.0625,1,0,0.019070107441042487,1
753,sisird864,0.0008002686026062184,0.0,0.0625,1,0,0.019070107441042487,1
754,chiquitita-101,0.0008002686026062184,0.0,0.0625,1,0,0.019070107441042487,1
755,nmahavishnu,0.0008002686026062184,0.0,0.0625,1,0,0.019070107441042487,1
756,yinpeiqi,0.0008002686026062184,0.0,0.0625,1,0,0.019070107441042487,1
757,zachmoshe,0.0008002686026062184,0.0,0.0625,1,0,0.019070107441042487,1
758,JamasChuang94,0.0008002686026062184,0.0,0.0625,1,0,0.019070107441042487,1
759,InfiniteInbox,0.0008002686026062184,0.0,0.0625,1,0,0.019070107441042487,1
760,HallerPatrick,0.0008002686026062184,0.0,0.0625,1,0,0.019070107441042487,1
761,ElgoogUdiab,0.0008002686026062184,0.0,0.0625,1,0,0.019070107441042487,1
762,AlpineVibrations,0.0008002686026062184,0.0,0.0625,1,0,0.019070107441042487,1
763,AkshitaB,0.0008002686026062184,0.0,0.0625,1,0,0.019070107441042487,1
764,1737686924,0.0008002686026062184,0.0,0.0625,1,0,0.019070107441042487,1
765,guofy-ai,0.0008002686026062184,0.0,0.0625,1,0,0.019070107441042487,1
766,Lelege0,0.0008002686026062184,0.0,0.0625,1,0,0.019070107441042487,1
767,valentas-kurauskas,0.0008002686026062184,0.0,0.0625,1,0,0.019070107441042487,1
768,mv2731,0.0008002686026062184,0.0,0.0625,1,0,0.019070107441042487,1
769,Bmingg,0.0008002686026062184,0.0,0.0625,1,0,0.019070107441042487,1
770,BohdanBabii,0.0008002686026062184,0.0,0.0625,1,0,0.019070107441042487,1
771,mramendi,0.0008002686026062184,0.0,0.0625,1,0,0.019070107441042487,1
772,NohTow,0.0008002639176756816,0.0,0.0625,1,0,0.019070105567070273,1
773,Abineshabee,0.000796271901131345,4.46497339992097e-06,0.0625,1,4,0.019069848252472512,2
774,st81,0.0007982711869212015,1.1162433499802425e-06,0.0625,1,1,0.019069643347773474,2
775,okaris,0.000798933245494236,0.0,0.0625,1,1,0.019069573298197695,2
776,hexiao0275,0.000798933245494236,0.0,0.0625,1,0,0.019069573298197695,1
777,BSchilperoort,0.000798933245494236,0.0,0.0625,1,0,0.019069573298197695,1
778,bent1e,0.000798933245494236,0.0,0.0625,1,1,0.019069573298197695,2
779,TheMrCodes,0.000798933245494236,0.0,0.0625,1,0,0.019069573298197695,1
780,marianheinsen,0.000798933245494236,0.0,0.0625,1,0,0.019069573298197695,1
781,lifuhuang,0.0007982711869212015,0.0,0.0625,1,1,0.01906930847476848,2
782,JakobJBauer,0.0007976025733127905,3.720811166600808e-07,0.0625,1,1,0.019069152653660115,2
783,nanlliu,0.0007976025733127905,0.0,0.0625,1,0,0.019069041029325117,1
784,sheldonlai,0.0007976025733127905,0.0,0.0625,1,0,0.019069041029325117,1
785,Matteo-Omenetti,0.0007976025733127905,0.0,0.0625,1,0,0.019069041029325117,1
786,vasanthrpjan1-boop,0.000796271901131345,1.1162433499802425e-06,0.0625,1,2,0.01906884363345753,2
787,BBiering,0.000796271901131345,1.1162433499802425e-06,0.0625,1,1,0.01906884363345753,2
788,hiyouga,0.000796271901131345,1.1162433499802425e-06,0.0625,1,1,0.01906884363345753,1
789,david-littlefield,0.000796271901131345,1.1162433499802425e-06,0.0625,1,1,0.01906884363345753,2
790,pengzhenghao,0.000796271901131345,1.1162433499802425e-06,0.0625,1,1,0.01906884363345753,2
791,Brianzhengca,0.000796271901131345,9.302027916502019e-07,0.0625,1,2,0.019068787821290033,2
792,aswin00000,0.000796271901131345,0.0,0.0625,1,0,0.019068508760452536,1
793,pks,0.000796271901131345,0.0,0.0625,1,0,0.019068508760452536,1
794,Kuangdd01,0.000796271901131345,0.0,0.0625,1,0,0.019068508760452536,1
795,adarshxs,0.000796271901131345,0.0,0.0625,1,0,0.019068508760452536,1
796,FrancoisPorcher,0.000796271901131345,0.0,0.0625,1,0,0.019068508760452536,1
797,liwenju0,0.000796271901131345,0.0,0.0625,1,0,0.019068508760452536,1
798,YiqunChen1999,0.000796271901131345,0.0,0.0625,1,0,0.019068508760452536,1
799,MostHumble,0.000796271901131345,0.0,0.0625,1,0,0.019068508760452536,1
800,notkisk,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
801,pjgao,0.0007949412289498994,0.0,0.0,0,3,0.00031797649157995977,2
802,Flakes342,0.0007949412289498994,0.0,0.0,0,5,0.00031797649157995977,3
803,omkar-334,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
804,mvanhorn,0.0007949412289498994,0.0,0.0,0,5,0.00031797649157995977,2
805,purusharthmalik,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
806,preetam1407,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
807,prakharsinghpersonal,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,1
808,omsherikar,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
809,Fhrozen,0.0007949412289498994,0.0,0.0,0,1,0.00031797649157995977,1
810,nightcityblade,0.0007949412289498994,0.0,0.0,0,3,0.00031797649157995977,2
811,pragnyanramtha,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,1
812,pengzhenghao-nv,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
813,pankajbaid567,0.0007949412289498994,0.0,0.0,0,3,0.00031797649157995977,2
814,michaelanderson01826-glitch,0.0007949412289498994,0.0,0.0,0,12,0.00031797649157995977,4
815,mmahjoub5,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
816,DeXtAr47-oss,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
817,qubvel,0.0007949412289498994,0.0,0.0,0,25,0.00031797649157995977,4
818,pdjoshi-30,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
819,moonrunnerkc,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
820,pco111,0.0007949412289498994,0.0,0.0,0,1,0.00031797649157995977,1
821,FWKMultiverse,0.0007949412289498994,0.0,0.0,0,1,0.00031797649157995977,1
822,AnshArya927,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
823,nathon-lee,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
824,Isotr0py,0.0007949412289498994,0.0,0.0,0,3,0.00031797649157995977,2
825,CodersAcademy006,0.0007949412289498994,0.0,0.0,0,9,0.00031797649157995977,3
826,DWarez,0.0007949412289498994,0.0,0.0,0,8,0.00031797649157995977,3
827,vvvdwbvvv,0.0007949412289498994,0.0,0.0,0,3,0.00031797649157995977,2
828,ArkVex,0.0007949412289498994,0.0,0.0,0,11,0.00031797649157995977,3
829,Charly21r,0.0007949412289498994,0.0,0.0,0,5,0.00031797649157995977,3
830,tobyliu2004,0.0007949412289498994,0.0,0.0,0,1,0.00031797649157995977,1
831,vaibhav-research,0.0007949412289498994,0.0,0.0,0,10,0.00031797649157995977,3
832,BillionClaw,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
833,BenjaminBossan,0.0007949412289498994,0.0,0.0,0,7,0.00031797649157995977,3
834,Aznix07,0.0007949412289498994,0.0,0.0,0,5,0.00031797649157995977,3
835,weiguangli-io,0.0007949412289498994,0.0,0.0,0,3,0.00031797649157995977,2
836,steveepreston,0.0007949412289498994,0.0,0.0,0,4,0.00031797649157995977,2
837,xXMrNidaXx,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
838,yashisthebatman,0.0007949412289498994,0.0,0.0,0,3,0.00031797649157995977,2
839,yaswanth19,0.0007949412289498994,0.0,0.0,0,10,0.00031797649157995977,3
840,yogeshbawankar,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
841,yxchng,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
842,zeel2104,0.0007949412289498994,0.0,0.0,0,3,0.00031797649157995977,2
843,zucchini-nlp,0.0007949412289498994,0.0,0.0,0,204,0.00031797649157995977,5
844,stevhliu,0.0007949412289498994,0.0,0.0,0,14,0.00031797649157995977,4
845,stargazerwh,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
846,r266-tech,0.0007949412289498994,0.0,0.0,0,1,0.00031797649157995977,1
847,rwightman,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
848,rahulrshetty45,0.0007949412289498994,0.0,0.0,0,4,0.00031797649157995977,2
849,raimbekovm,0.0007949412289498994,0.0,0.0,0,4,0.00031797649157995977,3
850,redpanda1995,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,1
851,remi-or,0.0007949412289498994,0.0,0.0,0,12,0.00031797649157995977,3
852,ArjunSrivastava1,0.0007949412289498994,0.0,0.0,0,8,0.00031797649157995977,3
853,Cyrilvallez,0.0007949412289498994,0.0,0.0,0,101,0.00031797649157995977,5
854,rukundob451,0.0007949412289498994,0.0,0.0,0,3,0.00031797649157995977,2
855,sandeepyadav1478,0.0007949412289498994,0.0,0.0,0,7,0.00031797649157995977,3
856,srijitac1,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
857,sdharani91,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
858,sharziki,0.0007949412289498994,0.0,0.0,0,1,0.00031797649157995977,1
859,manueldeprada,0.0007949412289498994,0.0,0.0,0,9,0.00031797649157995977,3
860,somdipto,0.0007949412289498994,0.0,0.0,0,3,0.00031797649157995977,3
861,songdezhao,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
862,sonianuj287,0.0007949412289498994,0.0,0.0,0,3,0.00031797649157995977,3
863,sorayamoreau48-a11y,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
864,Flink-ddd,0.0007949412289498994,0.0,0.0,0,3,0.00031797649157995977,2
865,aijadugar,0.0007949412289498994,0.0,0.0,0,1,0.00031797649157995977,1
866,GeneralSubhra,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
867,bvantuan,0.0007949412289498994,0.0,0.0,0,6,0.00031797649157995977,3
868,codybarrett108-pixel,0.0007949412289498994,0.0,0.0,0,4,0.00031797649157995977,3
869,cogniera,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
870,cynricfu,0.0007949412289498994,0.0,0.0,0,3,0.00031797649157995977,3
871,cyyever,0.0007949412289498994,0.0,0.0,0,3,0.00031797649157995977,2
872,7amim,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
873,demoncoder-crypto,0.0007949412289498994,0.0,0.0,0,4,0.00031797649157995977,3
874,diegoakel,0.0007949412289498994,0.0,0.0,0,5,0.00031797649157995977,3
875,divyanshsinghvi,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
876,ebezzam,0.0007949412289498994,0.0,0.0,0,9,0.00031797649157995977,3
877,1himan,0.0007949412289498994,0.0,0.0,0,5,0.00031797649157995977,2
878,engmohamedsalah,0.0007949412289498994,0.0,0.0,0,4,0.00031797649157995977,2
879,PrathmeshAdsod,0.0007949412289498994,0.0,0.0,0,3,0.00031797649157995977,2
880,Prachi-kushwaha,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
881,RonanKMcGovern,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
882,gante,0.0007949412289498994,0.0,0.0,0,39,0.00031797649157995977,5
883,Nikita-Kedari,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
884,Namit24,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
885,chry-santhemum,0.0007949412289498994,0.0,0.0,0,1,0.00031797649157995977,1
886,S1ro1,0.0007949412289498994,0.0,0.0,0,10,0.00031797649157995977,3
887,MengAiDev,0.0007949412289498994,0.0,0.0,0,3,0.00031797649157995977,2
888,Saad-Mallebhari,0.0007949412289498994,0.0,0.0,0,4,0.00031797649157995977,2
889,akshathmangudi,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
890,ahmedvictor507,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
891,akshay-babbar,0.0007949412289498994,0.0,0.0,0,3,0.00031797649157995977,2
892,adityavarmaaa,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
893,abigailtech,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
894,abhimaurya-dev,0.0007949412289498994,0.0,0.0,0,1,0.00031797649157995977,1
895,amahuli03,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
896,abdokaseb,0.0007949412289498994,0.0,0.0,0,4,0.00031797649157995977,2
897,aaron-seq,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
898,anijain2305,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
899,anshuS1310,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
900,StoKou,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
901,SanjayRawat0570,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
902,SangbumChoi,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
903,SamuelBarryCS,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
904,Sai-Suraj-27,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
905,arvindr9,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
906,NNEngine,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
907,Adarsh2345,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
908,mahimairaja,0.0007949412289498994,0.0,0.0,0,5,0.00031797649157995977,2
909,KartikPawade,0.0007949412289498994,0.0,0.0,0,3,0.00031797649157995977,3
910,jbdel,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
911,Jaykumaran,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
912,JawadAliAI,0.0007949412289498994,0.0,0.0,0,4,0.00031797649157995977,2
913,jshaofa-ui,0.0007949412289498994,0.0,0.0,0,6,0.00031797649157995977,3
914,ailunc,0.0007949412289498994,0.0,0.0,0,1,0.00031797649157995977,1
915,julien-c,0.0007949412289498994,0.0,0.0,0,1,0.00031797649157995977,1
916,junjunjd,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
917,juyterman1000,0.0007949412289498994,0.0,0.0,0,4,0.00031797649157995977,2
918,karthik-0306,0.0007949412289498994,0.0,0.0,0,3,0.00031797649157995977,2
919,JJJYmmm,0.0007949412289498994,0.0,0.0,0,5,0.00031797649157995977,3
920,kashif,0.0007949412289498994,0.0,0.0,0,4,0.00031797649157995977,2
921,khushali9,0.0007949412289498994,0.0,0.0,0,3,0.00031797649157995977,2
922,kosmalapg,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
923,kowshik-thatinati,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
924,lordaarush,0.0007949412289498994,0.0,0.0,0,3,0.00031797649157995977,2
925,luaenrique,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
926,HaithemH,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
927,jagmarques,0.0007949412289498994,0.0,0.0,0,3,0.00031797649157995977,2
928,Kash6,0.0007949412289498994,0.0,0.0,0,3,0.00031797649157995977,2
929,MekkCyber,0.0007949412289498994,0.0,0.0,0,28,0.00031797649157995977,5
930,Ker102,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
931,gowthamr-tech,0.0007949412289498994,0.0,0.0,0,4,0.00031797649157995977,3
932,McPatate,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
933,gspeter-max,0.0007949412289498994,0.0,0.0,0,8,0.00031797649157995977,3
934,hebangwen,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
935,hijingsong,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
936,ManuelFay,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
937,ManishhDev,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
938,ManasVardhan,0.0007949412289498994,0.0,0.0,0,4,0.00031797649157995977,2
939,LuisVasquezBSC,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
940,Lidang-Jiang,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
941,huzaifa-jawad367,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
942,i3hz,0.0007949412289498994,0.0,0.0,0,26,0.00031797649157995977,5
943,Aishwarya0811,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
944,Krishnachaitanyakc,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
945,iavinas,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
946,itazap,0.0007949412289498994,0.0,0.0,0,15,0.00031797649157995977,4
947,Krish0909,0.0007949412289498994,0.0,0.0,0,3,0.00031797649157995977,3
948,JamesSand,0.0007949412289498994,0.0,0.0,0,2,0.00031797649157995977,2
